,,,,,,,,,,,,,,,,,,,,,,,,,,2028 FEDERAL ELECTION PROJECTOR,,,,,,,,,,,,,,,,,,,,SEATS PROJECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,FIRST PREFERENCE,,,,,,,TWO-PARTY-PREFERRED,,,,,,,SEATS,,,,,,150,OUT OF,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,SEATS,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,NATIONAL,,,GRN,ALP,OTH,IND,LNP,ON,,ALP,,SWING,,LNP,,,ALP,,CROSSBENCH,,LNP,,NATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALP,,GRN,IND,OTH,ON,LNP
,,,,,,,,,,,,,,,,,,Bullwinkel (WA),,0.2695908945,-0.04986947391,0.2502401777,-0.1200598223,0.1299155239,0.01786171363,0.242901646,0.1568070959,0,0,0.1073517578,-0.004648242162,0.3802549009,,0.3220370239,,,,0.2977080752,,,,,,0.4575379488,0.5424620512,,,,,-0.04756205115,,LIBERAL GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Hasluck (WA),,0.4123882585,-0.0711545616,0.1290610676,-0.09252740348,0.1403738562,0.01570744766,0.2277535391,0.1539709518,0,0,0.09042327869,-0.005996434345,0.4536490506,,,,0.1732432437,,0.3731077057,,,,,,0.6087017537,,,0.3912982463,,,-0.05099824626,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Pearce (WA),,0.3445808325,-0.05608995954,0.1756843841,-0.1095449391,0.1344692636,0.01580636204,0.2500350967,0.1573781284,0,0,0.09523042309,-0.007549591796,0.4620275078,,0.2444692625,,,,0.2935032297,,,,,,0.5314567784,,,0.4685432216,,,-0.03294322162,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Moore (WA),,0.2569620172,-0.06815006946,0.2223034511,-0.09214753499,0.1334297269,0.0222603755,0.1890305391,0.1437278818,0.1563789755,-0.0063455488,0.04189529022,0.0006548959761,0.4314156499,,0.3366491224,,,,0.2319352277,,,,,,0.4918237907,0.5081762093,,,,,-0.03707620929,,LIBERAL GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Brand (WA),,0.4078224485,-0.05078320442,0.08884372589,-0.108100609,0.1445600929,0.01222612344,0.2788255249,0.1513106784,0,0,0.07994820784,-0.004652988409,0.443401374,,,,0.177815277,,0.378783349,,,,,,0.6025460469,,,0.3974539531,,,-0.06665395307,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Burt (WA),,0.4112690329,-0.05607854692,0.09189789764,-0.09939614133,0.1269117126,0.01204814859,0.2552275731,0.1560493299,0.01896152174,-0.002823646108,0.09573226195,-0.009799144156,0.4638494681,,,,0.1655855876,,0.3705649443,,,,,,0.6058900042,,,0.3941099958,,,-0.05120999575,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Canning (WA),,0.2500738891,-0.04897128856,0.3086535024,-0.1165355246,0.1050644868,0.01597092218,0.2662132508,0.1520717463,0,0,0.06999487084,-0.002535855358,0.3523903966,,0.3363391927,,,,0.3112704107,,,,,,0.4409453922,0.5590546078,,,,,-0.006456535105,,LIBERAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Durack (WA),,0.1851298054,-0.04886896677,0.2202522225,-0.1085261136,0.1020902704,0.02028221693,0.2656878476,0.164871586,0,0,0.226839854,-0.02775872264,0.2956797162,,0.3294658884,,,,0.3748543954,,,,,,,0.503650526,,0.496349474,,,-0.09788195393,,LIBERAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,O'Connor (WA),,0.1626673423,-0.04789787376,0.2544335189,-0.09003966856,0.1190493515,0.0190403624,0.2725711383,0.162174718,0,0,0.191278649,-0.04327753803,0.2607979925,,0.3554912988,,,,0.3837107088,,,,,,,0.5091271463,,0.4908728537,,,-0.1235073659,,LIBERAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Forrest (WA),,0.1693273508,-0.0561268656,0.2182498588,-0.093553232,0.1056062411,0.0267782049,0.2376773523,0.1505040011,0.1722110104,-0.0108429727,0.0969281865,-0.01675913566,,,0.3353567616,,,,0.2809645856,,0.3836786528,,,,,0.5043181247,,,0.4956818753,,-0.0180382705,,LIBERAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"SOUTH
AUSTRALIA",,PRIMARY,,,,,,,,,,,,3CP,,,,,,,,,,,,2CP,,,,,,,,SOUTH AUSTRALIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,DIVISION,,ALP,,LNP,,GRN,,ON,,IND,,OTH,,ALP,,LNP,,GRN,,ON,,IND,,OTH,,ALP,LNP,GRN,ON,IND,OTH,SWING,,RESULT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,%,%,%,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Adelaide (SA),,0.3955481541,-0.06931699499,0.1512462945,-0.09041591661,0.2145201078,0.02482609701,0.1880367928,0.1478576344,0,0,0.05064865081,-0.01295081978,0.4322450581,,,,0.241998719,,0.3257562229,,,,,,0.6488339116,,,0.3511660884,,,-0.04181987622,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Hindmarsh (SA),,0.4150080179,-0.06640496852,0.1455609951,-0.0854674478,0.157679537,0.0221245939,0.2076314438,0.1578941782,0,-0.01587964898,0.07412000626,-0.01226670676,0.4524614109,,,,0.1914631882,,0.3560754009,,,,,,0.6238209643,,,0.3761790357,,,-0.03966562332,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Sturt (SA),,0.2835486724,-0.06931165356,0.2551484735,-0.08827845397,0.1778115796,0.02162694113,0.174613217,0.1401663728,0.06981734461,-0.002004539166,0.03906071286,-0.002198667179,0.3407993325,,0.4171297047,,0.2420709628,,,,,,,,0.547999271,0.452000729,,,,,-0.01820072899,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Boothby (SA),,0.326462937,-0.09978068194,0.2168328164,-0.1080122905,0.1767681726,0.005929832396,0.1554786976,0.1251392538,0.08808949074,0.08808949074,0.03636788568,-0.01136560446,0.4008995635,,0.3497355346,,0.2493649019,,,,,,,,0.6205639115,0.3794360885,,,,,0.0095639115,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Kingston (SA),,0.444176264,-0.08608683547,0.08833562371,-0.09795480621,0.1447134113,0.01028863643,0.2150631148,0.1527888347,0.0426992149,0.0426992149,0.06501237128,-0.02173504431,0.4906134924,,,,0.1722324822,,0.3371540254,,,,,,0.644761564,,,0.355238436,,,-0.06263843604,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Makin (SA),,0.4141474318,-0.06409050014,0.1344758556,-0.0904082685,0.1394039105,0.01567100929,0.2277572799,0.1603796562,0,0,0.08421552219,-0.02155189688,0.4482802185,,,,0.1746793695,,0.3770404119,,,,,,0.6046182543,,,0.3953817457,,,-0.04198174572,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Spence (SA),,0.3762462492,-0.0670550297,0.08992067166,-0.09697494677,0.1527736965,0.007901361635,0.2715026067,0.1760293631,0.02159975158,-0.003028097248,0.08795702431,-0.01687265099,0.4141846909,,,,0.1926910299,,0.3931242792,,,,,,0.5866431627,,,0.4133568373,,,-0.06675683734,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Barker (SA),,0.1588656992,-0.06604553578,0.3790097543,-0.1035407912,0.09678000293,0.0152357676,0.2478510722,0.1658837083,0.05777040144,-0.0007961125355,0.05972306996,-0.01073703638,0.2618274025,,0.4304982687,,,,0.3076743288,,,,,,,0.5847405407,,0.4152594593,,,-0.04543588548,,LIBERAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Grey (SA),,0.1600766094,-0.06496806644,0.2594976575,-0.08936696768,0.07841610924,0.01925685736,0.2614221467,0.1617599055,0.1635548287,-0.01182713812,0.07703264844,-0.01485459064,,,0.3606319865,,,,0.3078874566,,0.3314805569,,,,,0.5222613452,,,0.4777386548,,-0.02415944056,,LIBERAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Mayo (SA),,0.1436853054,-0.0697479358,0.1323841695,-0.1036801208,0.1502459755,0.01406026195,0.2172460231,0.1573891747,0,0,0.3564385264,0.001978620014,0.2805753162,,,,,,0.2784228068,,,,0.441001877,,0.345815409,,,,,0.654184591,0.005281394035,,OTHER RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,TASMANIA,,PRIMARY,,,,,,,,,,,,3CP,,,,,,,,,,,,2CP,,,,,,,,SOUTH AUSTRALIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,DIVISION,,ALP,,LNP,,GRN,,ON,,IND,,OTH,,ALP,,LNP,,GRN,,ON,,IND,,OTH,,ALP,LNP,GRN,ON,IND,OTH,SWING,,RESULT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,%,%,%,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Clark (TAS),,0.1389204702,-0.06156523271,0.02983224945,-0.1069789928,0.1529782898,0.02106850024,0.1873798474,0.1454139354,0.4908891432,0.002061789865,0,0,,,,,0.2857056575,,0.1954441,,0.5188502425,,,,,,0.3112317948,,0.6887682052,,-0.2961602819,,INDEPENDENT RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Franklin (TAS),,0.3084040173,-0.08188135321,0.0906709519,-0.09769712636,0.1332649294,0.02842854005,0.1869121357,0.1373057953,0.2516492368,-0.01525458473,0.02909872893,0.02909872893,0.4714922309,,,,,,0.215660551,,0.3128472181,,,,0.5589576937,,,,0.4410423063,,-0.01883258118,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Bass (TAS),,0.3073451262,-0.08898696868,0.2216831619,-0.09274262802,0.1419439974,0.01303654709,0.2241036558,0.1593077232,0.05503746586,0.001234074512,0.04783785035,0.006102509397,0.4509684061,,0.2705984145,,,,0.2763844369,,,,,,0.5278183558,,,0.4701329016,,,-0.0522861222,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Braddon (TAS),,0.2912839801,-0.1039458435,0.2342757029,-0.08239987169,0.09774481695,0.01332472074,0.2338195701,0.1575368336,0.08350716822,0.001011176775,0.05936876173,0.01447298407,0.4150919434,,0.2708329555,,,,0.3140751011,,,,,,0.4920085028,,,0.5079914972,,,-0.07999844536,,ONE NATION GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Lyons (TAS),,0.3331812849,-0.09762879427,0.1756995236,-0.08636576171,0.1273666457,0.01853178522,0.2289414981,0.1617169042,0.02913570507,-0.002908234955,0.1056753426,0.006654101499,0.4753090576,,0.2301768546,,,,0.2945140878,,,,,,0.5406792843,,,0.4593207157,,,-0.07515786689,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,AUSTRALIAN CAPITAL TERRITORY,,PRIMARY,,,,,,,,,,,,3CP,,,,,,,,,,,,2CP,,,,,,,,"AUSTRALIAN CAPITAL
TERRITORY",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,DIVISION,,ALP,,LNP,,GRN,,ON,,IND,,OTH,,ALP,,LNP,,GRN,,ON,,IND,,OTH,,ALP,LNP,GRN,ON,IND,OTH,SWING,,RESULT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,%,%,%,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Bean (ACT),,0.4025417395,-0.00795485256,0.1536995319,-0.07672890043,0.1444261951,0.04942132654,0.046652147,0.046652147,0.2526803866,-0.01138972056,0,0,0.4070562232,,0.1796032562,,0.1479165207,,,,0.2654239998,,,,0.4783235763,0.1840603083,,,0.3376161154,,-0.02508440811,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Canberra (ACT),,0.4755839684,-0.007612862573,0.09057294858,-0.09251146874,0.2621562829,0.06405125636,0.04405684186,0.04405684186,0.1114005341,0.002337850062,0.0162294242,-0.01032161697,0.4830007391,,0.1204042817,,0.2689132347,,,,0.1276817445,,,,0.6380423427,,0.3619576573,,,,-0.05716669324,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fenner (ACT),,0.5341634473,-0.003831471181,0.1396805817,-0.07970328451,0.2105637244,0.04655779598,0.04679079474,0.04679079474,0,0,0.06880145186,-0.009813835032,0.5401886783,,0.1613576365,,0.2154200735,,,,,,0.08303361157,,0.5648550057,0.2042609449,0.2308840494,,,,-0.1559580368,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"NORTHERN
TERRITORY",,PRIMARY,,,,,,,,,,,,3CP,,,,,,,,,,,,2CP,,,,,,,,"NORTHERN
TERRITORY",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,DIVISION,,ALP,,LNP,,GRN,,ON,,IND,,OTH,,ALP,,LNP,,GRN,,ON,,IND,,OTH,,ALP,LNP,GRN,ON,IND,OTH,SWING,,RESULT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,%,%,%,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Solomon (NT),,0.2740120724,-0.05445957233,0.2144831792,-0.1454369938,0.1270850778,0.02452396023,0.2232770419,0.1562056964,0.1294728463,-0.006798565647,0.03166978245,0.02596547512,0.4412950899,,0.2951778283,,,,0.2635270818,,,,,,0.5103674985,0.4896325015,,,,,-0.002737440801,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Lingiari (NT),,0.351761677,-0.094679417,0.1970238849,-0.1129121249,0.1166322008,0.01481768468,0.2414189025,0.1508684116,0.04472243548,0.04472243548,0.04844089933,-0.002816989868,0.4889814057,,0.241972761,,,,0.2690458334,,,,,,0.5577016698,,,0.4422983302,,,-0.4187412342,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VIC,PRIMARY,,,,,,,,,,,,3CP,,,,,,,,,,,,2PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DIVISION,ALP,,LNP,,GRN,,ON,,IND,,OTH,,ALP,,LNP,,GRN,,ON,,IND,,OTH,,ALP,LNP,GRN,ON,IND,OTH,SWING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,%,%,%,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Chisholm (VIC),0.3308273215,-0.05653480389,0.2761413346,-0.09625979061,0.1532864615,0.02829200752,0.1338694749,0.1147378518,0.05911321113,-0.0001983698883,0.04676219637,0.009963105032,0.3774905481,,0.4193182373,,0.2031912146,,,,,,,,0.5504571957,0.4495428043,,,,,-0.006551669047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Goldstein (VIC),0.07987647219,-0.05674140752,0.3291287627,-0.1061327072,0.09775589655,0.02588086954,0.1373426153,0.1197326286,0.3276760346,0.02011938783,0.02822021866,-0.002858771252,,,0.3536432763,,,,0.1664654484,,0.4798912753,,,,,0.4836430718,,,0.5163569282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Hotham (VIC),0.4210836193,-0.06737802782,0.1543881814,-0.1030804424,0.1689808796,0.02040869786,0.1923967729,0.1457066937,0,0,0.06315054684,0.004343078689,0.4556545005,,,,0.1983888796,,0.3459566199,,,,,,0.6332125478,,,0.3667874522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kooyong (VIC),0.06157634342,-0.05743956193,0.3450489268,-0.08624987967,0.1087960262,0.0313151135,0.1056276414,0.09517207102,0.3607104561,0.02157911286,0.01824060616,-0.004376855779,,,0.4490519054,,0.143731158,,,,0.4072169366,,,,,0.4632819034,,,0.5367180966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Macnamara (VIC),0.307020899,-0.05403871948,0.216095228,-0.1088664017,0.3004559805,0.04570703195,0.1604856859,0.1325501082,0,-0.01834798381,0.01594220652,0.00299596482,0.334897601,,0.3399914031,,0.3251109959,,,,,,,,0.633622953,0.366377047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Cooper (VIC),0.3602591658,-0.0593958079,0.04166089306,-0.1096599108,0.2814602259,0.02935493343,0.2030791389,0.150246986,0,0,0.1135405763,-0.01054620077,0.3949644385,,,,0.3549318783,,0.2501036833,,,,,,0.5838182401,,0.4161817599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Melbourne (VIC),0.2482680584,-0.06514011825,0.08764348306,-0.1100722217,0.4429138143,0.04827256976,0.143705398,0.1186869266,0.04870487064,-0.0007471447976,0.02876437556,0.008999988398,0.3205471385,,,,0.4813136805,,0.198139181,,,,,,0.4793498645,,0.5206501355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Wills (VIC),0.3051282385,-0.05075301597,0.02468665983,-0.1039421557,0.3748755914,0.02113496237,0.1773328169,0.1423358684,0,0,0.1179766933,-0.008775659101,0.3356704669,,,,0.4449366375,,0.2193928956,,,,,,0.4678215567,,0.5321784433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fraser (VIC),0.3696488377,-0.05639822789,0.0759874046,-0.09266902016,0.2585036126,0.005672510993,0.1971831603,0.1494010505,0,0,0.0986769847,-0.006006313433,0.4176475415,,,,0.3459618343,,0.2363906242,,,,,,0.5330195128,,0.4669804872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gellibrand (VIC),0.3994644327,-0.06672442304,0.1527671941,-0.1090053958,0.1862715539,0.01580901517,0.2118567502,0.1520670123,0,0,0.04964006914,0.007853791313,0.4322981145,,,,0.209745957,,0.3579559285,,,,,,0.620020746,,,0.379979254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Maribyrnong (VIC),0.3589071461,-0.05534863419,0.1842011968,-0.1204293238,0.2208752195,0.008693236168,0.2164308246,0.1474991088,0,0,0.01958561301,0.01958561301,0.3893150984,,,,0.2384383856,,0.3722465161,,,,,,0.6027174535,,,0.3972825465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Aston (VIC),0.3049778638,-0.06758811314,0.2812448338,-0.09547229605,0.1371512064,0.0218201611,0.1782327895,0.1442042594,0.03933677143,-0.00202000014,0.05905653504,-0.0009440111682,0.4445295424,,0.3278217949,,,,0.2276486627,,,,,,0.5065747047,0.4934252953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Deakin (VIC),0.2882964019,-0.05953533125,0.2870563379,-0.1002102347,0.145634344,0.02652467961,0.1593649581,0.1330202344,0.0702099813,-0.001292178746,0.04943797685,0.001492830668,0.4511734082,,0.3384444941,,,,0.2103820977,,,,,,0.5055458185,0.4944541815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Menzies (VIC),0.2887814234,-0.05858218806,0.3041757781,-0.1022301435,0.1368281398,0.02718727348,0.1445331103,0.1248675707,0.06305641145,-0.000609859229,0.06262513698,0.009367346616,0.4427884274,,0.3621966724,,,,0.1950149002,,,,,,0.4943316445,0.5056683555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Calwell (VIC),0.320586675,0.01538362936,0.07310735212,-0.08396362482,0.1194567158,0.03663544939,0.2259054452,0.1883241824,0.1350726897,0.01557268974,0.1258711221,0.01474145784,0.4438845175,,,,,,0.2971095147,,0.2590059678,,,,0.6165551627,,,0.3834448373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Jagajaga (VIC),0.3644894393,-0.06111295139,0.1831643792,-0.1113837266,0.1786135634,0.02259055693,0.1793025203,0.1406253045,0.05814803009,-0.002023528608,0.03628206768,0.01130434511,0.4198058793,,0.3516181432,,0.2285759775,,,,,,,,0.6260587559,0.3739412441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Scullin (VIC),0.3909176735,-0.05807502424,0.09521271702,-0.1099454994,0.1154212984,0.02126831273,0.2333485472,0.1670478584,0,0,0.165099764,-0.02029564751,0.5104339012,,,,,,0.3000397018,,,,0.1895263971,,0.5693727977,,,0.4306272023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bruce (VIC),0.3789561689,-0.07412801838,0.1383411447,-0.09146140155,0.1323503624,0.01167708351,0.2406503852,0.159084272,0,0,0.1097019388,-0.005171935604,0.5154472181,,0.1835752139,,,,0.300977568,,,,,,0.5675825788,,,0.4324174212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dunkley (VIC),0.3281737829,-0.05463850246,0.2092575201,-0.1139510243,0.131549202,0.01568509886,0.2189194629,0.1502748595,0.02694816055,-0.002647611221,0.08515187162,0.005277179625,0.4808713041,,0.2524583221,,,,0.2666703738,,,,,,0.5525694676,,,0.4474305324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Holt (VIC),0.3777675519,-0.07254181789,0.1481661502,-0.1021512813,0.1228671016,0.01078858011,0.2463201366,0.159102046,0,0,0.1048790597,0.004802473038,0.5171542384,,0.1886982153,,,,0.2941475462,,,,,,0.5707445316,,,0.4292554684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Isaacs (VIC),0.4233616338,-0.07075470824,0.1762069015,-0.1072070067,0.1558115529,0.01530628854,0.1959030354,0.1497858799,0,0,0.04871687639,0.01286954646,0.558238458,,0.2101994133,,,,0.2315621287,,,,,,0.6179350913,,,0.3820649087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gorton (VIC),0.365024016,-0.06549701015,0.174183154,-0.1175121647,0.1212031968,0.0132599719,0.2324649245,0.169545062,0,0,0.1071247087,0.000204140919,0.4956449371,,0.2275472473,,,,0.2768078156,,,,,,0.5602683553,,,0.4397316447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
