division,division_key,state,classification,scenario,eliminated,alive_set,historical_votes_at_elimination,position_conflict,current_seat_evidence_weight,flow_total_variation_pp,max_recipient_shift_pp,largest_shift_recipient,largest_shift_direction,largest_shift_signed_pp,encountered_current_path,encountered_unshrunk_path,current_model_transfer_pct,estimated_current_round_effect_pp,local_ALP,local_LNP,local_GRN,local_ON,local_IND,local_OTH,current_ALP,current_LNP,current_GRN,current_ON,current_IND,current_OTH
Hotham,HOTHAM,VIC,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,7215.0,False,0.4973863553484676,2.8990615120935743,2.899061512093576,GRN,away from local history,-2.899061512093576,False,False,,0.0,0.1614691614691614,0.5939015939015939,0.2446292446292446,0.0,0.0,0.0,0.1664645767903108,0.6178967937013804,0.21563862950830887,0.0,0.0,0.0
Leichhardt,LEICHHARDT,QLD,Rural,GRN|ALP+LNP+ON,GRN,ALP+LNP+ON,11827.0,False,0.4967857809627051,2.8917372450136236,2.8917372450136187,LNP,toward pooled evidence,2.8917372450136187,False,False,,0.0,0.7289253403229897,0.1199797074490572,0.0,0.151094952227953,0.0,0.0,0.7101000415729067,0.1488970798991934,0.0,0.14100287852789983,0.0,0.0
Cowper,COWPER,NSW,Provincial,ALP|IND+LNP,ALP,IND+LNP,17206.0,False,0.47404403337557105,2.8806492295084167,2.8806492295084194,LNP,away from local history,-2.8806492295084194,False,False,,0.0,0.0,0.354353132628153,0.0,0.0,0.6456468673718471,0.0,0.0,0.3255466403330688,0.0,0.0,0.6744533596669312,0.0
Page,PAGE,NSW,Rural,IND|ALP+GRN+LNP+ON+OTH,IND,ALP+GRN+LNP+ON+OTH,3669.0,False,0.49468416109185825,2.878137398833884,2.223550855726569,OTH,toward pooled evidence,2.223550855726569,True,True,3.228654712903141,0.09292511877127806,0.2278550013627691,0.1599890978468247,0.196238757154538,0.1439084219133279,0.0,0.2720087217225402,0.21255047117292125,0.14651225404833376,0.20232289979355877,0.14437014470538034,0.0,0.29424423027980595
Bradfield,BRADFIELD,NSW,Inner metro,ALP|IND+LNP,ALP,IND+LNP,28904.0,False,0.47404403337557105,2.8709740762992793,2.870974076299282,IND,toward pooled evidence,2.870974076299282,True,True,21.683208879641942,0.6225193058443436,0.0,0.3227926930528647,0.0,0.0,0.6772073069471354,0.0,0.0,0.2940829522898719,0.0,0.0,0.7059170477101282,0.0
Nicholls,NICHOLLS,VIC,Rural,ON|ALP+LNP,ON,ALP+LNP,18134.0,False,0.49385098454142856,2.854038855881838,2.854038855881841,ALP,toward pooled evidence,2.854038855881841,False,False,,0.0,0.2142384471159148,0.7857615528840851,0.0,0.0,0.0,0.0,0.24277883567473324,0.7572211643252669,0.0,0.0,0.0,0.0
Lindsay,LINDSAY,NSW,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,11094.0,False,0.49210290739708495,2.8049554344542313,1.7617301318284513,GRN,toward pooled evidence,1.7617301318284513,True,True,9.15471657272536,0.2567857200155421,0.1603569497025419,0.2347214710654407,0.1836127636560303,0.421308815575987,0.0,0.0,0.17078920272879977,0.21780819545116173,0.20123006497431484,0.41017253684572375,0.0,0.0
Hunter,HUNTER,NSW,Rural,GRN|ALP+LNP+ON,GRN,ALP+LNP+ON,11015.0,False,0.4967857809627051,2.791135919152211,2.79113591915221,ALP,away from local history,-2.79113591915221,False,False,,0.0,0.7469813890149796,0.1423513390830685,0.0,0.1106672719019518,0.0,0.0,0.7190700298234576,0.1600109883919057,0.0,0.12091898178463675,0.0,0.0
Page,PAGE,NSW,Rural,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,11796.0,False,0.49210290739708495,2.790667760225035,2.790667760225035,ON,away from local history,-2.790667760225035,True,True,13.614948480457507,0.3799479778153759,0.1734486266531027,0.2133774160732451,0.1391149542217701,0.474059003051882,0.0,0.0,0.17611823651119624,0.21561577528705028,0.1621136627521218,0.4461523254496317,0.0,0.0
Page,PAGE,NSW,Rural,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,12044.0,False,0.4973863553484676,2.7871039696398583,2.787103969639855,ALP,toward pooled evidence,2.787103969639855,False,False,,0.0,0.1206409830621056,0.6840750581202258,0.1952839588176685,0.0,0.0,0.0,0.14851202275850417,0.6604456991579757,0.19104227808352017,0.0,0.0,0.0
Indi,INDI,VIC,Rural,ON|IND+LNP,ON,IND+LNP,12657.0,False,0.5,2.7866843882082715,2.7866843882082715,IND,away from local history,-2.7866843882082715,False,False,,0.0,0.0,0.6334834478944458,0.0,0.0,0.3665165521055542,0.0,0.0,0.6613502917765285,0.0,0.0,0.3386497082234715,0.0
New England,NEW ENGLAND,NSW,Rural,IND|ALP+GRN+LNP+ON,IND,ALP+GRN+LNP+ON,5315.0,False,0.49547153734336485,2.7244099678389295,1.581501977345684,ALP,away from local history,-1.581501977345684,False,False,,0.0,0.2809031044214487,0.2238946378174976,0.251928504233302,0.2432737535277516,0.0,0.0,0.2650880846479919,0.21246555791256522,0.26497847110124684,0.2574678863381961,0.0,0.0
Maribyrnong,MARIBYRNONG,VIC,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,24732.0,False,0.49623399434240484,2.719652296663481,2.7196522966634844,LNP,toward pooled evidence,2.7196522966634844,False,False,,0.0,0.8995228853307456,0.1004771146692544,0.0,0.0,0.0,0.0,0.8723263623641109,0.12767363763588924,0.0,0.0,0.0,0.0
Fowler,FOWLER,NSW,Outer metro,LNP|ALP+IND,LNP,ALP+IND,13728.0,False,0.48741049589258173,2.716295556867021,2.716295556867021,ALP,toward pooled evidence,2.716295556867021,False,False,,0.0,0.304705710955711,0.0,0.0,0.0,0.695294289044289,0.0,0.3318686665243812,0.0,0.0,0.0,0.6681313334756188,0.0
Hindmarsh,HINDMARSH,SA,Inner metro,IND|ALP+GRN+LNP+ON+OTH,IND,ALP+GRN+LNP+ON+OTH,2130.0,False,0.49468416109185825,2.6914744559358788,1.3888917398625078,GRN,away from local history,-1.3888917398625078,False,False,,0.0,0.2347417840375587,0.1347417840375586,0.2854460093896713,0.1126760563380281,0.0,0.2323943661971831,0.2217159568768251,0.13498194419311346,0.2715570919910463,0.12579006708434032,0.0,0.24595493985467498
Tangney,TANGNEY,WA,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,17290.0,False,0.49623399434240484,2.6902255360587226,2.690225536058724,LNP,away from local history,-2.690225536058724,False,False,,0.0,0.7921341816078659,0.2078658183921342,0.0,0.0,0.0,0.0,0.8190364369684531,0.18096356303154695,0.0,0.0,0.0,0.0
Moncrieff,MONCRIEFF,QLD,Provincial,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,12289.0,False,0.4973863553484676,2.6746829573359596,2.6746829573359583,ALP,toward pooled evidence,2.6746829573359583,False,False,,0.0,0.1353242737407437,0.6407356172186508,0.2239401090406054,0.0,0.0,0.0,0.16207110331410332,0.6272448081238803,0.21068408856201645,0.0,0.0,0.0
Richmond,RICHMOND,NSW,Rural,GRN|ALP+LNP,GRN,ALP+LNP,32027.0,False,0.49623399434240484,2.639903796381973,2.639903796381976,LNP,toward pooled evidence,2.639903796381976,False,False,,0.0,0.8598682361757267,0.1401317638242732,0.0,0.0,0.0,0.0,0.8334691982119071,0.16653080178809299,0.0,0.0,0.0,0.0
Boothby,BOOTHBY,SA,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,6584.0,False,0.4973863553484676,2.6370422074257633,2.637042207425766,LNP,toward pooled evidence,2.637042207425766,True,True,19.212007413656785,0.5066287443918962,0.2376974483596597,0.5510328068043743,0.2112697448359659,0.0,0.0,0.0,0.21205158593680862,0.577403228878632,0.21054518518455942,0.0,0.0,0.0
McEwen,MCEWEN,VIC,Rural,GRN|ALP+LNP,GRN,ALP+LNP,18242.0,False,0.49623399434240484,2.6007770101268273,2.6007770101268313,ALP,toward pooled evidence,2.6007770101268313,False,False,,0.0,0.7558381756386361,0.2441618243613638,0.0,0.0,0.0,0.0,0.7818459457399045,0.2181540542600956,0.0,0.0,0.0,0.0
Kennedy,KENNEDY,QLD,Rural,ALP|LNP+OTH,ALP,LNP+OTH,21491.0,False,0.5,2.5996456171057307,2.5996456171057334,LNP,toward pooled evidence,2.5996456171057334,False,False,,0.0,0.0,0.2973802987297008,0.0,0.0,0.0,0.7026197012702992,0.0,0.3233767549007581,0.0,0.0,0.0,0.6766232450992419
Rankin,RANKIN,QLD,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,12212.0,False,0.49210290739708495,2.587374992104974,2.5873749921049765,ALP,toward pooled evidence,2.5873749921049765,False,False,,0.0,0.1299541434654438,0.2261709793645594,0.231329839502129,0.4125450376678676,0.0,0.0,0.15582789338649358,0.2136004736254834,0.22471177673066722,0.4058598562573559,0.0,0.0
Groom,GROOM,QLD,Provincial,ALP|IND+LNP,ALP,IND+LNP,21841.0,False,0.47404403337557105,2.5867950556621584,2.586795055662161,IND,away from local history,-2.586795055662161,False,False,,0.0,0.0,0.2504006226821116,0.0,0.0,0.7495993773178884,0.0,0.0,0.27626857323873316,0.0,0.0,0.7237314267612668,0.0
Isaacs,ISAACS,VIC,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,17118.0,False,0.49623399434240484,2.586591566454592,2.5865915664545964,LNP,toward pooled evidence,2.5865915664545964,False,False,,0.0,0.8472952447715855,0.1527047552284145,0.0,0.0,0.0,0.0,0.8214293291070396,0.17857067089296047,0.0,0.0,0.0,0.0
Calare,CALARE,NSW,Rural,ALP|IND+LNP+OTH,ALP,IND+LNP+OTH,14114.0,False,0.5,2.5493468528752645,2.549346852875267,LNP,toward pooled evidence,2.549346852875267,False,False,,0.0,0.0,0.1470879977327476,0.0,0.0,0.4802323933682868,0.3726796088989655,0.0,0.17258146626150028,0.0,0.0,0.4552637517778513,0.37215478196064844
Kingston,KINGSTON,SA,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,9776.0,False,0.49210290739708495,2.533438292073473,2.5334382920734697,ON,away from local history,-2.5334382920734697,True,True,7.761140261936676,0.19662369929743517,0.1686783960720131,0.1773731587561375,0.2046849427168576,0.4492635024549918,0.0,0.0,0.17488421068096546,0.18958692422943757,0.21159974555533992,0.4239291195342571,0.0,0.0
Maranoa,MARANOA,QLD,Rural,ALP|LNP+ON,ALP,LNP+ON,20567.0,False,0.5,2.520476314661177,2.5204763146611797,LNP,toward pooled evidence,2.5204763146611797,True,True,16.233676486992575,0.4091659708533685,0.0,0.5890990421549084,0.0,0.4109009578450917,0.0,0.0,0.0,0.6143038053015202,0.0,0.38569619469847993,0.0,0.0
Maranoa,MARANOA,QLD,Rural,GRN|ALP+LNP+ON+OTH,GRN,ALP+LNP+ON+OTH,5601.0,False,0.49876212563918376,2.4907872217496663,2.131659326304969,ALP,toward pooled evidence,2.131659326304969,True,True,6.784274343339214,0.16898183843233422,0.5847170148187824,0.1483663631494376,0.0,0.0905195500803427,0.0,0.1763970719514372,0.6060336080818322,0.13338794245504526,0.0,0.09411082903478966,0.0,0.1664676204283329
Deakin,DEAKIN,VIC,Outer metro,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,5417.0,False,0.49624702142853383,2.4767828307284807,2.253877780873065,IND,away from local history,-2.253877780873065,False,False,,0.0,0.0627653682850286,0.564519106516522,0.0544581871884807,0.0,0.3182573380099686,0.0,0.0795813571881989,0.5622900560179679,0.0624100265925952,0.0,0.29571856020123793,0.0
Aston,ASTON,VIC,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,17071.0,False,0.49623399434240484,2.4650776830973427,2.465077683097347,LNP,toward pooled evidence,2.465077683097347,False,False,,0.0,0.844883135141468,0.155116864858532,0.0,0.0,0.0,0.0,0.8202323583104946,0.17976764168950546,0.0,0.0,0.0,0.0
Hasluck,HASLUCK,WA,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,10079.0,False,0.4973863553484676,2.4491978635014027,2.4491978635014067,GRN,away from local history,-2.4491978635014067,False,False,,0.0,0.182557793431888,0.5588848100009922,0.2585573965671197,0.0,0.0,0.0,0.18462587393711205,0.5813087081307823,0.23406541793210567,0.0,0.0,0.0
Cunningham,CUNNINGHAM,NSW,Provincial,GRN|ALP+LNP,GRN,ALP+LNP,27464.0,False,0.49623399434240484,2.4470560926520113,2.4470560926520113,ALP,away from local history,-2.4470560926520113,False,False,,0.0,0.8520972909991261,0.1479027090008738,0.0,0.0,0.0,0.0,0.8276267300726061,0.17237326992739394,0.0,0.0,0.0,0.0
Longman,LONGMAN,QLD,Provincial,ON|ALP+LNP,ON,ALP+LNP,20362.0,False,0.49385098454142856,2.444055682430074,2.4440556824300796,LNP,toward pooled evidence,2.4440556824300796,False,False,,0.0,0.3374914055593753,0.6625085944406247,0.0,0.0,0.0,0.0,0.3130508487350746,0.6869491512649255,0.0,0.0,0.0,0.0
Bass,BASS,TAS,Provincial,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,6954.0,False,0.4973863553484676,2.443111445094849,2.4431114450948477,LNP,toward pooled evidence,2.4431114450948477,False,False,,0.0,0.2364106988783434,0.5652861662352603,0.1983031348863963,0.0,0.0,0.0,0.21235011188849973,0.5897172806862088,0.19793260742529148,0.0,0.0,0.0
Gellibrand,GELLIBRAND,VIC,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,7856.0,False,0.4973863553484676,2.4338531381207757,2.4338531381207784,ALP,away from local history,-2.4338531381207784,False,False,,0.0,0.2198319755600814,0.6053971486761711,0.1747708757637474,0.0,0.0,0.0,0.19549344417887365,0.623614525793416,0.18089203002771034,0.0,0.0,0.0
Fraser,FRASER,VIC,Inner metro,ON|ALP+GRN+LNP+OTH,ON,ALP+GRN+LNP+OTH,6525.0,False,0.48628650106215887,2.4209967624705215,2.41418910455036,GRN,away from local history,-2.41418910455036,False,False,,0.0,0.1377777777777777,0.5265900383141763,0.1445210727969348,0.0,0.0,0.1911111111111111,0.13951693208726024,0.5265219617349748,0.12037918175143122,0.0,0.0,0.21358192442633384
Brisbane,BRISBANE,QLD,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,5359.0,False,0.4973863553484676,2.418458812288443,2.418458812288443,GRN,toward pooled evidence,2.418458812288443,True,True,17.780344597761452,0.43001031077981394,0.1802575107296137,0.6809106176525471,0.1388318716178391,0.0,0.0,0.0,0.17580964535198124,0.6611738949072952,0.16301645974072354,0.0,0.0,0.0
Bonner,BONNER,QLD,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,15165.0,False,0.49623399434240484,2.389827550727895,2.3898275507278965,ALP,away from local history,-2.3898275507278965,False,False,,0.0,0.8433893834487306,0.1566106165512693,0.0,0.0,0.0,0.0,0.8194911079414517,0.18050889205854825,0.0,0.0,0.0,0.0
Fenner,FENNER,ACT,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,16875.0,False,0.49623399434240484,2.3720203476065307,2.372020347606532,LNP,toward pooled evidence,2.372020347606532,False,False,,0.0,0.8926222222222222,0.1073777777777777,0.0,0.0,0.0,0.0,0.868902018746157,0.13109798125384303,0.0,0.0,0.0,0.0
Bass,BASS,TAS,Provincial,IND|ALP+GRN+LNP+ON,IND,ALP+GRN+LNP+ON,4731.0,False,0.49547153734336485,2.361954830572145,2.125713451440367,GRN,toward pooled evidence,2.125713451440367,True,True,6.725089842260525,0.15884358438958912,0.2762629465229338,0.2145423800465018,0.2428662016487,0.2663284717818643,0.0,0.0,0.2639136564290864,0.20327212183462784,0.2641233361631037,0.2686908855731821,0.0,0.0
Gorton,GORTON,VIC,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,10102.0,False,0.4973863553484676,2.3560990632888426,2.3560990632888412,LNP,toward pooled evidence,2.3560990632888412,False,False,,0.0,0.2274797069887151,0.556622450999802,0.2158978420114828,0.0,0.0,0.0,0.20696942079642122,0.5801834416326905,0.2128471375708883,0.0,0.0,0.0
Fisher,FISHER,QLD,Rural,IND|ALP+LNP,IND,ALP+LNP,32519.0,False,0.4842595328516168,2.340206753262117,2.3402067532621196,ALP,toward pooled evidence,2.3402067532621196,False,False,,0.0,0.5800301362280513,0.4199698637719487,0.0,0.0,0.0,0.0,0.6034322037606725,0.3965677962393276,0.0,0.0,0.0,0.0
Eden-Monaro,EDEN-MONARO,NSW,Rural,GRN|ALP+LNP,GRN,ALP+LNP,13808.0,False,0.49623399434240484,2.329571805671388,2.329571805671393,LNP,toward pooled evidence,2.329571805671393,False,False,,0.0,0.8537079953650057,0.1462920046349942,0.0,0.0,0.0,0.0,0.8304122773082919,0.16958772269170813,0.0,0.0,0.0,0.0
Adelaide,ADELAIDE,SA,Inner metro,GRN|ALP+LNP,GRN,ALP+LNP,25299.0,False,0.49623399434240484,2.3273176110532625,2.327317611053266,LNP,toward pooled evidence,2.327317611053266,False,False,,0.0,0.8917348511798885,0.1082651488201114,0.0,0.0,0.0,0.0,0.868461675069356,0.13153832493064407,0.0,0.0,0.0,0.0
Casey,CASEY,VIC,Rural,GRN|ALP+IND+LNP,GRN,ALP+IND+LNP,14517.0,False,0.4891380938285854,2.3037361609946823,2.303736160994685,IND,away from local history,-2.303736160994685,False,False,,0.0,0.4289453743886477,0.0602052765722945,0.0,0.0,0.5108493490390577,0.0,0.44419700018522573,0.06799101238566334,0.0,0.0,0.4878119874291109,0.0
Lindsay,LINDSAY,NSW,Outer metro,GRN|ALP+LNP+ON,GRN,ALP+LNP+ON,11453.0,False,0.4967857809627051,2.2994636908081736,2.299463690808168,ALP,away from local history,-2.299463690808168,True,True,12.907874900418989,0.29681189659007634,0.7495852615035362,0.1223260281149044,0.0,0.1280887103815594,0.0,0.0,0.7265906245954545,0.1378056483603219,0.0,0.1356037270442237,0.0,0.0
Longman,LONGMAN,QLD,Provincial,GRN|ALP+LNP+ON,GRN,ALP+LNP+ON,13373.0,False,0.4967857809627051,2.285880461233389,2.285880461233389,LNP,toward pooled evidence,2.285880461233389,True,True,12.480933161344094,0.28529921251476337,0.6916922156584162,0.1175502878935167,0.0,0.190757496448067,0.0,0.0,0.6894414064801915,0.1404090925058506,0.0,0.17014950101395798,0.0,0.0
Chisholm,CHISHOLM,VIC,Inner metro,IND|ALP+GRN+LNP,IND,ALP+GRN+LNP,8210.0,False,0.4960167318320175,2.285385228522413,2.2853852285224185,LNP,toward pooled evidence,2.2853852285224185,False,False,,0.0,0.3627283800243605,0.2313032886723507,0.4059683313032887,0.0,0.0,0.0,0.34895579999359894,0.2541571409575749,0.39688705904882626,0.0,0.0,0.0
Groom,GROOM,QLD,Provincial,ON|ALP+IND+LNP,ON,ALP+IND+LNP,14381.0,False,0.49557127547287594,2.2803868852860414,2.280386885286037,ALP,toward pooled evidence,2.280386885286037,False,False,,0.0,0.0696057297823517,0.5195744384952368,0.0,0.0,0.4108198317224115,0.0,0.09240959863521207,0.5158310585981121,0.0,0.0,0.39175934276667573,0.0
Nicholls,NICHOLLS,VIC,Rural,GRN|ALP+LNP+ON,GRN,ALP+LNP+ON,9229.0,False,0.4967857809627051,2.2647623792063096,2.2647623792063114,LNP,away from local history,-2.2647623792063114,False,False,,0.0,0.6829558998808105,0.2224509697692057,0.0,0.0945931303499837,0.0,0.0,0.6872630772024202,0.1998033459771426,0.0,0.11293357682043723,0.0,0.0
Dunkley,DUNKLEY,VIC,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,18618.0,False,0.49623399434240484,2.2620500523553813,2.2620500523553826,LNP,toward pooled evidence,2.2620500523553826,False,False,,0.0,0.8408529380169728,0.1591470619830271,0.0,0.0,0.0,0.0,0.8182324374934191,0.18176756250658097,0.0,0.0,0.0,0.0
Blair,BLAIR,QLD,Provincial,ON|ALP+LNP,ON,ALP+LNP,22755.0,False,0.49385098454142856,2.2513900018548973,2.2513900018549027,LNP,toward pooled evidence,2.2513900018549027,False,False,,0.0,0.3336849044166117,0.6663150955833883,0.0,0.0,0.0,0.0,0.3111710043980628,0.6888289956019373,0.0,0.0,0.0,0.0
Bruce,BRUCE,VIC,Outer metro,GRN|ALP+LNP,GRN,ALP+LNP,18888.0,False,0.49623399434240484,2.2272966703644563,2.227296670364459,LNP,toward pooled evidence,2.227296670364459,False,False,,0.0,0.8401630664972469,0.159836933502753,0.0,0.0,0.0,0.0,0.8178900997936025,0.1821099002063976,0.0,0.0,0.0,0.0
Griffith,GRIFFITH,QLD,Inner metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,5120.0,False,0.4973863553484676,2.2263302403139633,2.226330240313956,LNP,away from local history,-2.226330240313956,False,False,,0.0,0.1458984375,0.6859375,0.1681640625,0.0,0.0,0.0,0.15871991114515258,0.6636741975968604,0.17760589125798712,0.0,0.0,0.0
Lingiari,LINGIARI,NT,Rural,GRN|ALP+LNP,GRN,ALP+LNP,6164.0,False,0.49623399434240484,2.2165493051692406,2.2165493051692464,ALP,toward pooled evidence,2.2165493051692464,False,False,,0.0,0.763465282284231,0.2365347177157689,0.0,0.0,0.0,0.0,0.7856307753359235,0.21436922466407654,0.0,0.0,0.0,0.0
Bradfield,BRADFIELD,NSW,Inner metro,GRN|ALP+IND+LNP,GRN,ALP+IND+LNP,8597.0,False,0.4891380938285854,2.210480044862583,2.210480044862578,ALP,away from local history,-2.210480044862578,False,False,,0.0,0.4629521926253344,0.0685122717226939,0.0,0.0,0.4685355356519716,0.0,0.44084739217670865,0.07164678378561327,0.0,0.0,0.48750582403767817,0.0
Bruce,BRUCE,VIC,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,13989.0,False,0.4973863553484676,2.2073214975400863,2.2073214975400823,LNP,toward pooled evidence,2.2073214975400823,False,False,,0.0,0.1982271784973908,0.5595825291300307,0.2421902923725784,0.0,0.0,0.0,0.1924196122653942,0.5816557441054316,0.22592464362917414,0.0,0.0,0.0
McPherson,MCPHERSON,QLD,Provincial,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,13749.0,False,0.4928760932248753,2.1858314498228335,2.1858314498228335,ON,away from local history,-2.1858314498228335,True,True,11.285530051128555,0.24668266513677486,0.1218997745290566,0.152883846097898,0.1437922758018765,0.3807549639973816,0.2006691395737871,0.0,0.12819316647077122,0.16239645932223656,0.14417253504657612,0.35889664949915334,0.20634118966126275,0.0
Lindsay,LINDSAY,NSW,Outer metro,ON|ALP+LNP,ON,ALP+LNP,12992.0,False,0.49385098454142856,2.1337794143791724,2.1337794143791777,LNP,toward pooled evidence,2.1337794143791777,True,True,28.711293804759574,0.6126356768078824,0.3327432266009852,0.6672567733990148,0.0,0.0,0.0,0.0,0.31140543245719354,0.6885945675428066,0.0,0.0,0.0,0.0
Deakin,DEAKIN,VIC,Outer metro,IND|ALP+GRN+LNP,IND,ALP+GRN+LNP,10734.0,False,0.4960167318320175,2.128573071523758,2.128573071523754,GRN,away from local history,-2.128573071523754,False,False,,0.0,0.3264393515930687,0.2246133780510527,0.4489472703558785,0.0,0.0,0.0,0.3273804682984763,0.2449579920608828,0.427661539640641,0.0,0.0,0.0
Canning,CANNING,WA,Outer metro,GRN|ALP+LNP+ON,GRN,ALP+LNP+ON,11208.0,False,0.4967857809627051,2.110200256693308,2.110200256693309,ON,away from local history,-2.110200256693309,True,True,12.33991211727383,0.26039685717444094,0.6877230549607424,0.1273197715917202,0.0,0.1849571734475374,0.0,0.0,0.6958583600060165,0.14028646911337925,0.0,0.16385517088060433,0.0,0.0
Calwell,CALWELL,VIC,Outer metro,LNP|ALP+IND,LNP,ALP+IND,20030.0,False,0.48741049589258173,2.0976447853566866,2.0976447853566893,IND,away from local history,-2.0976447853566893,False,False,,0.0,0.3167748377433849,0.0,0.0,0.0,0.6832251622566151,0.0,0.3377512855969517,0.0,0.0,0.0,0.6622487144030482,0.0
Hotham,HOTHAM,VIC,Inner metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,6246.0,False,0.49210290739708495,2.075503283907021,2.075503283907021,GRN,away from local history,-2.075503283907021,True,True,6.315054683747398,0.13106916734170138,0.1709894332372718,0.1903618315722062,0.2774575728466218,0.3611911623439001,0.0,0.0,0.17698334085284076,0.19837228414888847,0.25670254000755166,0.3679418349907192,0.0,0.0
