State,DivisionID,Electorate,EliminatedModelCategory,FinishPosition,CategoryExitCount,AliveModelCategoriesAfter,RecipientModelCategory,ObservedExitShare,PassThroughShare,ShareDelta,AbsoluteShareDelta
WA,242,Moore,IND,5,4,ALP>LNP>GRN>OTH,GRN,0.24904004388370818,0.24904004388370818,0.0,0.0
WA,242,Moore,IND,5,4,ALP>LNP>GRN>OTH,LNP,0.190016456390565,0.190016456390565,0.0,0.0
WA,242,Moore,IND,5,4,ALP>LNP>GRN>OTH,OTH,0.30740537575425125,0.30740537575425125,0.0,0.0
WA,242,Moore,ON,6,3,ALP>LNP>GRN>IND>OTH,ALP,0.054542802975061984,0.054542802975061984,0.0,0.0
WA,242,Moore,ON,6,3,ALP>LNP>GRN>IND>OTH,GRN,0.07131398570803558,0.07131398570803558,0.0,0.0
WA,242,Moore,ON,6,3,ALP>LNP>GRN>IND>OTH,IND,0.2645471780662097,0.2645471780662097,0.0,0.0
WA,242,Moore,ON,6,3,ALP>LNP>GRN>IND>OTH,LNP,0.4262797141607117,0.4262797141607117,0.0,0.0
WA,242,Moore,ON,6,3,ALP>LNP>GRN>IND>OTH,OTH,0.18331631908998103,0.18331631908998103,0.0,0.0
WA,242,Moore,OTH,3,6,ALP>LNP,ALP,0.4548974943052392,0.43342213883973,-0.02147535546550916,0.02147535546550916
WA,242,Moore,OTH,3,6,ALP>LNP,LNP,0.5451025056947608,0.56657786116027,0.02147535546550916,0.02147535546550916
WA,243,O'Connor,GRN,4,4,ALP>LNP>ON,ALP,0.6260685500284947,0.6260685500284947,0.0,0.0
WA,243,O'Connor,GRN,4,4,ALP>LNP>ON,LNP,0.30554424814784664,0.30554424814784664,0.0,0.0
WA,243,O'Connor,GRN,4,4,ALP>LNP>ON,ON,0.06838720182365872,0.06838720182365872,0.0,0.0
WA,243,O'Connor,ON,3,5,ALP>LNP,ALP,0.10824548192771084,0.10824548192771084,0.0,0.0
WA,243,O'Connor,ON,3,5,ALP>LNP,LNP,0.8917545180722891,0.8917545180722892,1.1102230246251565e-16,1.1102230246251565e-16
WA,243,O'Connor,OTH,5,3,ALP>LNP>GRN>ON,ALP,0.1611640571817563,0.1120172478440195,-0.04914680933773681,0.04914680933773681
WA,243,O'Connor,OTH,5,3,ALP>LNP>GRN>ON,GRN,0.2942477876106195,0.21269216347956504,-0.08155562413105444,0.08155562413105444
WA,243,O'Connor,OTH,5,3,ALP>LNP>GRN>ON,LNP,0.28727025187202176,0.2963067116610424,0.009036459789020623,0.009036459789020623
WA,243,O'Connor,OTH,5,3,ALP>LNP>GRN>ON,ON,0.25731790333560245,0.37898387701537306,0.12166597367977061,0.12166597367977061
WA,244,Pearce,GRN,3,4,ALP>LNP,ALP,0.6869122257053292,0.6869122257053292,0.0,0.0
WA,244,Pearce,GRN,3,4,ALP>LNP,LNP,0.31308777429467083,0.31308777429467083,0.0,0.0
WA,244,Pearce,ON,4,3,ALP>LNP>GRN,ALP,0.16560026940562383,0.16560026940562383,0.0,0.0
WA,244,Pearce,ON,4,3,ALP>LNP>GRN,GRN,0.2689004882976932,0.2689004882976932,0.0,0.0
WA,244,Pearce,ON,4,3,ALP>LNP>GRN,LNP,0.5654992422966829,0.5654992422966829,0.0,0.0
WA,244,Pearce,OTH,5,2,ALP>LNP>GRN>ON,ALP,0.2078105174115325,0.18042055147788139,-0.027389965933651117,0.027389965933651117
WA,244,Pearce,OTH,5,2,ALP>LNP>GRN>ON,GRN,0.396870153672635,0.30053560801428286,-0.09633454565835214,0.09633454565835214
WA,244,Pearce,OTH,5,2,ALP>LNP>GRN>ON,LNP,0.15621034823064994,0.2424122197976592,0.08620187156700926,0.08620187156700926
WA,244,Pearce,OTH,5,2,ALP>LNP>GRN>ON,ON,0.23910898068518258,0.27663162071017655,0.037522640024993975,0.037522640024993975
WA,245,Perth,GRN,3,2,ALP>LNP,ALP,0.878966243081001,0.878966243081001,0.0,0.0
WA,245,Perth,GRN,3,2,ALP>LNP,LNP,0.12103375691899898,0.12103375691899898,0.0,0.0
WA,245,Perth,ON,4,1,ALP>LNP>GRN,ALP,0.13521215959468016,0.13521215959468016,0.0,0.0
WA,245,Perth,ON,4,1,ALP>LNP>GRN,GRN,0.18793540215326157,0.18793540215326157,0.0,0.0
WA,245,Perth,ON,4,1,ALP>LNP>GRN,LNP,0.6768524382520583,0.6768524382520583,0.0,0.0
WA,247,Swan,GRN,3,4,ALP>LNP,ALP,0.8596298244774977,0.8596298244774977,0.0,0.0
WA,247,Swan,GRN,3,4,ALP>LNP,LNP,0.14037017552250228,0.14037017552250228,0.0,0.0
WA,247,Swan,ON,4,3,ALP>LNP>GRN,ALP,0.14473500209760873,0.14473500209760873,0.0,0.0
WA,247,Swan,ON,4,3,ALP>LNP>GRN,GRN,0.22794014823101663,0.22794014823101663,0.0,0.0
WA,247,Swan,ON,4,3,ALP>LNP>GRN,LNP,0.6273248496713746,0.6273248496713746,0.0,0.0
WA,247,Swan,OTH,5,2,ALP>LNP>GRN>ON,ALP,0.2537554887913104,0.26082379260429006,0.007068303812979682,0.007068303812979682
WA,247,Swan,OTH,5,2,ALP>LNP>GRN>ON,GRN,0.39704183036746016,0.2754309777602316,-0.12161085260722854,0.12161085260722854
WA,247,Swan,OTH,5,2,ALP>LNP>GRN>ON,LNP,0.12341113935752253,0.19792077904987498,0.07450963969235246,0.07450963969235246
WA,247,Swan,OTH,5,2,ALP>LNP>GRN>ON,ON,0.22579154148370695,0.2658244505856034,0.04003290910189644,0.04003290910189644
WA,248,Tangney,GRN,3,4,ALP>LNP,ALP,0.7921341816078659,0.7921341816078659,0.0,0.0
WA,248,Tangney,GRN,3,4,ALP>LNP,LNP,0.2078658183921342,0.20786581839213417,-2.7755575615628914e-17,2.7755575615628914e-17
WA,248,Tangney,ON,4,3,ALP>LNP>GRN,ALP,0.14493927125506073,0.14493927125506073,0.0,0.0
WA,248,Tangney,ON,4,3,ALP>LNP>GRN,GRN,0.21651821862348178,0.21651821862348178,0.0,0.0
WA,248,Tangney,ON,4,3,ALP>LNP>GRN,LNP,0.6385425101214575,0.6385425101214575,0.0,0.0
WA,248,Tangney,OTH,5,2,ALP>LNP>GRN>ON,ALP,0.17989704687076674,0.216795451231958,0.03689840436119127,0.03689840436119127
WA,248,Tangney,OTH,5,2,ALP>LNP>GRN>ON,GRN,0.0988891899214305,0.2249599066919376,0.1260707167705071,0.1260707167705071
WA,248,Tangney,OTH,5,2,ALP>LNP>GRN>ON,LNP,0.44296938499051747,0.3169558244642076,-0.12601356052630985,0.12601356052630985
WA,248,Tangney,OTH,5,2,ALP>LNP>GRN>ON,ON,0.2782443782172853,0.24128881761189677,-0.03695556060538854,0.03695556060538854
WA,305,Hasluck,GRN,3,5,ALP>LNP,ALP,0.7700643010240533,0.7700643010240533,0.0,0.0
WA,305,Hasluck,GRN,3,5,ALP>LNP,LNP,0.22993569897594665,0.22993569897594665,0.0,0.0
WA,305,Hasluck,ON,4,4,ALP>LNP>GRN,ALP,0.18255779343188808,0.18255779343188808,0.0,0.0
WA,305,Hasluck,ON,4,4,ALP>LNP>GRN,GRN,0.25855739656711973,0.25855739656711973,0.0,0.0
WA,305,Hasluck,ON,4,4,ALP>LNP>GRN,LNP,0.5588848100009922,0.5588848100009922,0.0,0.0
WA,305,Hasluck,OTH,5,3,ALP>LNP>GRN>ON,ALP,0.2597574838954149,0.22381417562140454,-0.03594330827401038,0.03594330827401038
WA,305,Hasluck,OTH,5,3,ALP>LNP>GRN>ON,GRN,0.35013262599469497,0.24725930750027136,-0.1028733184944236,0.1028733184944236
WA,305,Hasluck,OTH,5,3,ALP>LNP>GRN>ON,LNP,0.1582038651004168,0.20015195918810377,0.04194809408768696,0.04194809408768696
WA,305,Hasluck,OTH,5,3,ALP>LNP>GRN>ON,ON,0.2319060250094733,0.32877455769022035,0.09686853268074705,0.09686853268074705
WA,312,Durack,GRN,4,5,ALP>LNP>ON,ALP,0.6515701773125401,0.6515701773125401,0.0,0.0
WA,312,Durack,GRN,4,5,ALP>LNP>ON,LNP,0.2589190343943602,0.25891903439436015,-5.551115123125783e-17,5.551115123125783e-17
WA,312,Durack,GRN,4,5,ALP>LNP>ON,ON,0.08951078829309976,0.08951078829309976,0.0,0.0
WA,312,Durack,ON,3,6,ALP>LNP,ALP,0.1248135646440066,0.12481356464400661,1.3877787807814457e-17,1.3877787807814457e-17
WA,312,Durack,ON,3,6,ALP>LNP,LNP,0.8751864353559934,0.8751864353559934,0.0,0.0
WA,312,Durack,OTH,5,4,ALP>LNP>GRN>ON,ALP,0.17910198631280252,0.17893120982442676,-0.00017077648837576787,0.00017077648837576787
WA,312,Durack,OTH,5,4,ALP>LNP>GRN>ON,GRN,0.24470038390919713,0.2078096517317471,-0.036890732177450036,0.036890732177450036
WA,312,Durack,OTH,5,4,ALP>LNP>GRN>ON,LNP,0.3338340844600234,0.3222680610189005,-0.011566023441122897,0.011566023441122897
WA,312,Durack,OTH,5,4,ALP>LNP>GRN>ON,ON,0.24236354531797696,0.29099107742492564,0.04862753210694867,0.04862753210694867
WA,317,Burt,GRN,4,4,ALP>LNP>ON,ALP,0.763781776635247,0.763781776635247,0.0,0.0
WA,317,Burt,GRN,4,4,ALP>LNP>ON,LNP,0.10961153956012568,0.10961153956012568,0.0,0.0
WA,317,Burt,GRN,4,4,ALP>LNP>ON,ON,0.12660668380462725,0.12660668380462725,0.0,0.0
WA,317,Burt,ON,3,5,ALP>LNP,ALP,0.29328710999054525,0.29328710999054525,0.0,0.0
WA,317,Burt,ON,3,5,ALP>LNP,LNP,0.7067128900094548,0.7067128900094548,0.0,0.0
WA,317,Burt,OTH,5,3,ALP>LNP>GRN>ON,ALP,0.30759969902182094,0.2684654568608723,-0.03913424216094863,0.03913424216094863
WA,317,Burt,OTH,5,3,ALP>LNP>GRN>ON,GRN,0.3036869826937547,0.21235275390003183,-0.09133422879372288,0.09133422879372288
WA,317,Burt,OTH,5,3,ALP>LNP>GRN>ON,LNP,0.11542513167795335,0.1766953199617956,0.06127018828384226,0.06127018828384226
WA,317,Burt,OTH,5,3,ALP>LNP>GRN>ON,ON,0.27328818660647103,0.3424864692773002,0.06919828267082917,0.06919828267082917
WA,329,Bullwinkel,GRN,3,4,ALP>LNP,ALP,0.687935190144617,0.687935190144617,0.0,0.0
WA,329,Bullwinkel,GRN,3,4,ALP>LNP,LNP,0.312064809855383,0.31206480985538293,-5.551115123125783e-17,5.551115123125783e-17
WA,329,Bullwinkel,ON,4,3,ALP>LNP>GRN,ALP,0.09502561560072716,0.09502561560072716,0.0,0.0
WA,329,Bullwinkel,ON,4,3,ALP>LNP>GRN,GRN,0.11774913237481408,0.11774913237481408,0.0,0.0
WA,329,Bullwinkel,ON,4,3,ALP>LNP>GRN,LNP,0.7872252520244588,0.7872252520244588,0.0,0.0
WA,329,Bullwinkel,OTH,5,2,ALP>LNP>GRN>ON,ALP,0.20464096473597662,0.1573283424961984,-0.047312622239778224,0.047312622239778224
WA,329,Bullwinkel,OTH,5,2,ALP>LNP>GRN>ON,GRN,0.30111456239722273,0.2085624049596444,-0.09255215743757833,0.09255215743757833
WA,329,Bullwinkel,OTH,5,2,ALP>LNP>GRN>ON,LNP,0.24812716974237164,0.2725464966662768,0.024419326923905138,0.024419326923905138
WA,329,Bullwinkel,OTH,5,2,ALP>LNP>GRN>ON,ON,0.246117303124429,0.36156275587788045,0.11544545275345144,0.11544545275345144
